age,sexe,region,niveau_education_parents,situation_financiere,note_moyenne,taux_absenteisme,taux_remise_devoirs,temps_moodle_heures,participation_forums,satisfaction_etudiant,abandon
19,M,Urbaine,Primaire,Bonne,16.052556992097017,15.573460616986672,88.91892562907776,10.073771192301752,3,10.0,0
17,M,Semi-urbaine,Secondaire,Bonne,10.038962578087743,12.272776231574708,87.81564172191887,47.52566330010494,3,10.0,0
25,M,Rurale,Primaire,Moyenne,9.580869212645851,54.11885797368532,100.0,26.547988091432543,3,7.051135637589183,1
20,M,Rurale,Université,Précaire,12.22708482001528,33.35008841119523,92.83245805582627,53.036860947467105,8,8.232487619397086,0
20,F,Rurale,Post-grad,Moyenne,14.05676923889525,11.605761118979938,66.40882529417362,265.4461956735918,2,5.7768388593068085,0
19,F,Urbaine,Primaire,Moyenne,11.57505424196962,28.270255620596995,100.0,138.8836534687965,5,5.225202582218377,0
20,F,Semi-urbaine,Secondaire,Moyenne,15.499111637007756,32.02449016408759,78.78903350799516,0.2145475405984748,4,3.6283527275747853,0
19,F,Rurale,Université,Moyenne,13.592926985892271,37.27884423006114,100.0,108.33228949422045,2,7.779996774947712,0
18,F,Rurale,Post-grad,Moyenne,5.4653660408057085,46.293765041442995,79.67830168974464,3.4402227748518683,3,9.529016562454295,1
18,M,Semi-urbaine,Secondaire,Moyenne,10.411599109478974,30.685237668604838,81.83062963310117,152.92996818604493,2,8.551762188162488,0
19,F,Urbaine,Primaire,Précaire,10.314473701944904,16.341578506865346,72.6711950113937,16.552147631630483,6,7.1742721710996165,1
18,F,Rurale,Primaire,Moyenne,13.438082860288267,11.291657035485816,77.52102946488739,24.066159150075624,3,9.447221475973526,0
18,M,Urbaine,Université,Moyenne,4.125548830877665,29.199593392792327,73.55588975001828,4.805626364615088,6,10.0,0
20,M,Urbaine,Secondaire,Précaire,19.647029126153164,39.11316578997541,100.0,5.954537172682582,5,5.336615421360065,0
19,F,Urbaine,Primaire,Moyenne,13.59307828468263,21.201952769077337,65.02737550668321,64.8666812270517,4,2.1528343743375435,0
23,M,Semi-urbaine,Université,Moyenne,12.446630411753073,17.591720072213004,97.06869453606463,144.41770191656568,6,7.684798699991698,0
17,F,Semi-urbaine,Primaire,Moyenne,15.544703149257439,17.81669105529184,97.42990182276597,47.17648008741806,6,9.165020785524487,0
22,F,Rurale,Université,Précaire,19.030962158437873,18.500932622098667,100.0,62.91265329410086,6,3.9053286270688394,0
22,M,Rurale,Secondaire,Bonne,14.61223993376521,28.722245585343707,85.65642292659902,71.76787449244016,7,8.665497777170039,0
17,M,Urbaine,Primaire,Moyenne,14.84643928941486,24.4077624744839,69.59959362888576,15.245770828825886,10,6.325786054922996,0
19,M,Semi-urbaine,Université,Bonne,12.392070073393146,10.039067460857114,82.42362928960057,2.3142209319896754,12,7.673686045833075,0
19,M,Urbaine,Secondaire,Moyenne,11.575422739899155,50.70846832395546,93.92047794971218,0.09372498482426404,5,5.161960417862116,0
17,M,Urbaine,Post-grad,Moyenne,10.572613667985296,45.74986724481241,86.27094907750207,21.5891156087366,7,5.038907345767394,0
18,F,Urbaine,Secondaire,Bonne,9.521664024856374,20.267801089675043,90.50091628278719,13.818266003264243,10,4.790738015163023,1
17,M,Rurale,Secondaire,Moyenne,9.938957700901508,27.088059251508483,100.0,3.217205671088691,2,8.335017844963478,0
23,F,Rurale,Université,Moyenne,7.94833210697105,12.363565798874872,93.73005031642924,9.893792553097382,4,5.751356046803403,0
21,M,Urbaine,Secondaire,Moyenne,11.77238564794493,21.260934820701642,87.97662292796284,6.647943442688225,6,7.539497874983839,0
22,F,Urbaine,Post-grad,Moyenne,6.9459972683208395,1.7791437165485813,57.3345750666897,123.18371144339122,4,7.059017182536124,0
21,M,Rurale,Secondaire,Précaire,12.572749572431132,21.266938294373126,73.24224123017925,7.556682567029255,5,4.6397167910764,1
17,M,Urbaine,Secondaire,Précaire,11.891008175872974,36.177356587397306,78.92987322708717,38.571488838941086,3,7.152166501629726,1
18,F,Rurale,Primaire,Précaire,12.440805895160063,22.923178351761774,55.34330230818317,44.960122970135615,3,7.474009931757328,0
20,F,Semi-urbaine,Secondaire,Précaire,10.433605289940022,23.828607842092847,68.36097120299249,39.20717427379188,3,9.12526334735799,0
17,M,Urbaine,Université,Bonne,20.0,43.91106236521301,80.97321158204853,5.215632921267253,6,9.988673241788973,0
21,F,Urbaine,Université,Précaire,16.08034770054094,32.4077488541341,83.41422962948354,19.19484626250764,5,4.961044336684653,1
19,F,Rurale,Secondaire,Moyenne,8.266372499745831,15.635726196781881,92.58715398465489,2.631569064657122,9,7.709653659041278,1
19,F,Rurale,Secondaire,Bonne,12.698604262280694,39.22074447459127,81.9206110892291,25.18173652417198,1,2.5653821890576065,0
21,M,Urbaine,Université,Moyenne,10.175981571188029,23.270648589013806,88.72060964343707,10.44964055347052,5,8.7024667410417,0
20,M,Semi-urbaine,Post-grad,Précaire,8.956560819877758,60.2107206748992,78.73315826381402,41.23488776180216,6,9.19460257790518,1
19,F,Urbaine,Primaire,Moyenne,7.979783786628195,25.475299863768956,85.63019844330212,59.01418009047303,5,1.6565715132327368,1
22,F,Urbaine,Secondaire,Moyenne,13.296650072277762,11.757099516942706,91.76459216127562,37.97715637075859,8,6.32157376186009,0
17,M,Rurale,Secondaire,Moyenne,9.955859294791278,17.586691192580638,100.0,28.478974006924755,4,5.205809399036644,1
21,F,Semi-urbaine,Université,Moyenne,14.903478072075613,22.854099500160785,77.28035787848181,24.49672037955161,6,6.316439250157031,0
21,F,Urbaine,Primaire,Bonne,14.981346643591317,47.71525124952428,87.16272987263393,92.16056557665799,5,5.920140866221468,0
19,M,Rurale,Secondaire,Moyenne,16.12174315563435,20.132766670773307,98.03691305827292,12.382575715912136,7,6.912747058348513,0
20,F,Urbaine,Université,Moyenne,9.44283970177769,10.506157212915406,63.406095882546744,66.25400662792397,4,8.974641423251354,0
17,M,Urbaine,Primaire,Moyenne,13.42609683207603,13.685484929887211,100.0,70.83403417955819,7,6.372516330203529,0
21,F,Urbaine,Secondaire,Précaire,13.897362649926903,7.0343527313873615,100.0,27.16744139950165,4,5.025112131860327,0
19,F,Semi-urbaine,Secondaire,Bonne,10.577465474688106,32.95606459230273,59.32767271952589,17.641303676590372,5,6.604723987493849,1
18,F,Urbaine,Secondaire,Précaire,9.684684127821374,22.102250805580095,90.5707276240516,31.79502332415986,5,6.493508105651595,1
22,M,Urbaine,Secondaire,Moyenne,16.828561997327917,38.71636978318811,76.53319849203827,4.892435882437651,5,6.8268112467236115,0
18,M,Urbaine,Secondaire,Bonne,12.682487627196162,41.47605023306233,79.03977952122833,2.350913437213199,6,5.744046534206765,0
17,M,Semi-urbaine,Primaire,Moyenne,13.907903252135213,25.060604010016206,90.25752245233157,5.916839416623907,5,7.725255985029052,1
17,M,Rurale,Université,Moyenne,9.533771964516218,47.40153456260995,100.0,10.360128791512208,3,9.586853636041678,0
21,M,Rurale,Université,Moyenne,8.342146600433418,5.747011523379934,78.01190586740071,35.076795421641535,3,4.462013881784853,0
17,F,Urbaine,Université,Bonne,10.29165067652367,38.548114536670916,78.21327691324589,94.56903635265847,5,7.9014312400648805,0
23,M,Rurale,Primaire,Moyenne,11.627935837830009,48.71259736927597,90.58250143549162,13.43597237658132,4,8.919459320554534,0
17,M,Urbaine,Primaire,Bonne,8.807339979547955,26.27365663712483,93.5793448295875,136.7931796747925,5,6.132089005855045,0
23,F,Rurale,Secondaire,Précaire,11.97046557404885,18.81101007522715,69.8930294229388,154.9524206132067,2,9.504401311109156,0
20,M,Semi-urbaine,Secondaire,Moyenne,6.9344844357945,54.91198284603409,100.0,159.59296018931127,8,6.878846119497089,1
19,F,Urbaine,Secondaire,Bonne,8.639857732590382,14.414643419034595,75.35028509260268,90.87317056495625,4,4.748044673055263,0
18,M,Rurale,Université,Précaire,14.012733744830626,28.680884417947,99.4701135952963,22.614083019391742,1,4.456881859401525,0
20,F,Urbaine,Primaire,Moyenne,13.811371560833683,17.421239774138446,91.77556974836016,3.7730395478626737,3,8.569618618914784,0
19,M,Urbaine,Primaire,Précaire,10.824369703839402,16.349890804070853,94.09485883012431,42.06133506739278,6,8.385715749193944,0
22,M,Urbaine,Secondaire,Moyenne,8.94670707276914,10.412103245534905,75.64072875638098,40.89941574776678,7,10.0,0
20,F,Urbaine,Université,Moyenne,8.917789345421967,51.9476829484264,59.14224671784942,94.84792226657007,5,8.341436644871548,1
20,M,Urbaine,Primaire,Moyenne,10.880195262176057,14.095813584713603,84.67897753136202,275.96130766679795,3,6.801055194440943,0
19,F,Rurale,Université,Précaire,13.933555474935874,19.427256987064126,84.74079795908055,35.479817119738044,5,7.9646168485115565,0
19,M,Urbaine,Secondaire,Précaire,14.784737074032973,37.066076012279645,70.62967138472068,21.1715794821528,4,7.144175008213243,1
20,M,Rurale,Université,Précaire,10.510404793554093,26.714176321463384,98.76914787343166,10.283708639755638,4,6.334853743330062,1
17,F,Urbaine,Université,Moyenne,8.539522722045648,18.160050377854414,84.22705842720339,0.24056904848379934,2,5.901274259775856,1
17,M,Urbaine,Secondaire,Moyenne,12.803530913599,17.25392066812919,72.86391007086321,35.57713654653214,3,3.5539675617349697,0
21,F,Rurale,Secondaire,Bonne,9.529395088122453,27.45845282196118,93.77607016576121,40.54236098707359,4,5.5157071524313555,1
20,F,Urbaine,Secondaire,Moyenne,10.445242083416392,18.097731996695146,94.17430001669065,87.1308911467558,6,6.960699975597022,0
19,F,Urbaine,Secondaire,Moyenne,15.975828271311112,39.132830918221146,74.2547809129615,35.11716355336728,8,1.5876860004567934,1
20,F,Rurale,Université,Bonne,14.481346285697304,37.926599193446734,100.0,124.12648305290408,5,5.970268179287194,0
20,M,Urbaine,Université,Moyenne,12.473922936754356,29.652571754562622,100.0,49.454292463793955,2,8.841147410966638,0
18,M,Urbaine,Université,Bonne,8.184242996661832,35.26147575112777,68.64954256789531,91.73425819281474,3,9.686457802592965,1
18,M,Urbaine,Université,Moyenne,12.634189702411977,19.36865437301668,82.24459050435111,8.026148185685697,6,5.945111088744138,0
20,F,Semi-urbaine,Secondaire,Moyenne,15.18797187236258,26.825781427280816,90.05514701348486,96.66711838118559,6,5.870001953513663,0
18,F,Rurale,Primaire,Précaire,10.873099002703393,18.21569819938059,100.0,56.21864118497763,9,5.560036524569975,0
20,M,Rurale,Université,Moyenne,16.053342269960147,52.61826701604474,73.99334075788931,9.330518979320372,5,5.883219125095398,0
17,F,Rurale,Secondaire,Précaire,15.878235868554622,12.4777547929926,70.90623267107877,10.521458519387688,3,9.28529797369749,0
22,M,Urbaine,Université,Moyenne,16.99119849643042,25.07956364705972,70.80371279072872,130.5239147584586,6,10.0,0
20,F,Urbaine,Secondaire,Moyenne,12.915729379594058,28.578641062653055,100.0,1.6372848130983595,4,3.6230463338223493,0
20,F,Rurale,Primaire,Moyenne,13.762175099418037,26.210906425601717,74.38253082649098,31.044576593816036,5,5.377069598753234,0
21,F,Urbaine,Post-grad,Moyenne,16.24256186499327,48.69729089786766,72.24798695923573,18.805653007627726,4,3.273054368183388,1
23,F,Urbaine,Primaire,Précaire,13.342181811206927,21.66421583014658,88.46450993042731,54.692796902701936,7,6.942730950008334,0
22,M,Urbaine,Post-grad,Moyenne,10.496297676629363,28.06081650503514,89.62331967375971,91.51339073030155,9,6.023265826288383,0
17,M,Urbaine,Post-grad,Moyenne,10.654371490416416,34.66370552987023,100.0,22.343904608023784,6,7.717841017745286,0
17,M,Semi-urbaine,Université,Bonne,12.715664861321217,29.428594709795913,86.3788905551084,27.83493497963601,5,8.32643684148087,0
18,M,Urbaine,Université,Moyenne,8.128315734161344,31.14475008804538,88.73398158940401,200.64131964433787,2,8.10452365162606,0
20,M,Urbaine,Université,Bonne,11.570223253907422,16.7090865294795,83.4209407663105,76.60452083591068,7,3.7081222044628777,0
21,F,Urbaine,Université,Moyenne,15.289641354690762,10.411726646726937,65.4353961471038,113.75050554649361,2,6.948595534981627,0
18,F,Semi-urbaine,Secondaire,Moyenne,5.426238446504157,19.708533475315377,82.00592991454481,28.880530707613524,5,3.6085610185991017,0
20,F,Urbaine,Secondaire,Précaire,16.603446305383546,38.684222489626,85.94250359379011,13.333629859914586,5,10.0,1
18,M,Urbaine,Université,Moyenne,15.36712265610948,28.94650765385653,78.34264780463002,26.53980781572181,4,6.290645112854253,0
18,F,Rurale,Secondaire,Moyenne,10.620706152508571,25.555015930450036,61.533190200640476,62.95523737723073,2,4.267073457927068,0
17,F,Rurale,Secondaire,Moyenne,13.630172483615429,22.44111143255999,67.9751429835832,5.794701319941072,11,5.9114690038066975,0
18,M,Urbaine,Secondaire,Moyenne,12.00944318071898,60.098424723881216,84.40928053157278,15.767678091792812,5,7.415764857266655,1
17,F,Urbaine,Université,Moyenne,15.689971105316049,57.059246648241036,98.9912964385789,2.3879196056999548,8,8.466496945126007,0
18,F,Urbaine,Université,Moyenne,14.948049428309822,25.665449677539804,100.0,28.31231315626906,10,9.600619091577393,0
22,M,Urbaine,Secondaire,Moyenne,7.799787830450972,8.333335564029918,82.24254129519817,87.85217589737658,10,7.125819461189569,1
18,F,Urbaine,Post-grad,Précaire,13.76178724039253,75.59339192671153,74.24688593931289,1.2486466190877166,5,6.332335851079634,1
25,F,Urbaine,Université,Bonne,11.383116439070257,81.97328139974289,79.41235752199293,56.24630297789056,2,8.370138741864878,0
20,M,Urbaine,Université,Précaire,12.2484977115543,48.544474875535634,69.30377145709433,134.77832823281662,7,8.315271329448825,0
20,F,Urbaine,Université,Précaire,9.815484297090553,23.46846286588286,96.81618311967148,13.520135315497697,7,7.237556813605591,1
18,F,Rurale,Université,Moyenne,17.244411207362507,56.870973674947464,100.0,59.14887787638996,10,8.619244854253816,0
21,F,Semi-urbaine,Primaire,Moyenne,15.120185459707727,44.364396924515724,74.61197673467495,184.6481913915938,3,5.779502341500838,0
18,F,Rurale,Université,Moyenne,9.780686508081098,27.424981718571896,67.11937683757102,163.8756697489966,7,6.95195374526906,0
20,M,Urbaine,Primaire,Moyenne,7.9961681792693025,31.47057490708939,100.0,13.389344565350097,6,2.934052903525602,0
25,F,Urbaine,Université,Moyenne,10.842982107066454,11.64148015435567,89.7707732226844,5.286421011435636,2,9.779736409355989,0
19,F,Semi-urbaine,Post-grad,Moyenne,13.303507938273917,46.48783447730996,90.02393538843232,8.02502121993539,2,6.01661678248058,1
22,M,Urbaine,Secondaire,Bonne,12.72061753183867,43.09058841775285,100.0,60.53907462667966,3,9.79112773941054,0
18,F,Urbaine,Secondaire,Bonne,15.75939847430473,24.724729471637012,64.5027051904695,64.68737714938821,4,5.687618526727691,0
19,F,Urbaine,Université,Moyenne,14.369759166542558,9.706141868862437,64.08375152111641,56.07919050962386,2,7.604448089515687,0
23,F,Rurale,Secondaire,Moyenne,14.90870707725872,16.667383336712323,82.57428525729092,20.479559515163835,9,7.109487909076743,0
18,M,Rurale,Université,Moyenne,12.980566201831312,13.539731702903811,85.95105266290739,9.30304335091019,7,5.796011706232111,0
23,F,Urbaine,Primaire,Précaire,7.832103809367029,39.3239784217615,79.67577599889013,43.4657167641477,8,7.959217572355609,0
21,M,Urbaine,Primaire,Moyenne,11.412904406559296,26.01014419905871,100.0,33.0514707007645,3,9.553898509329006,0
18,M,Semi-urbaine,Post-grad,Moyenne,15.180269219725997,44.937651108629304,80.3463691272111,65.25123210306562,7,10.0,0
21,M,Urbaine,Université,Bonne,11.845431214426062,7.481741644834426,76.73912076591678,29.11250806482374,3,8.485446122849853,0
21,M,Rurale,Université,Précaire,13.50927110587124,40.79151952527249,86.86515377321695,20.672824819641594,10,4.579934065037867,1
21,F,Rurale,Secondaire,Moyenne,11.0437550542616,30.733510152467396,99.56330368020029,17.37008775539004,4,4.188842178985596,0
17,F,Rurale,Université,Moyenne,8.910564454374466,39.476737120260594,74.11858385224907,11.879261612993062,7,9.277871641955898,0
18,M,Urbaine,Université,Moyenne,11.629967807861668,15.12084421902838,82.79520024752529,15.445038676059305,2,5.005416977804181,0
19,F,Urbaine,Université,Précaire,12.927142329097961,25.10662961669584,99.98926960351763,4.98164962193596,2,8.23191017808811,0
19,F,Urbaine,Université,Bonne,10.032936841615669,21.498906239845656,100.0,21.297960056644015,5,7.267880591861165,0
21,F,Semi-urbaine,Université,Moyenne,11.292866265429994,46.48024619149102,88.26442150184276,1.8627625398979493,10,9.63740271153647,0
20,M,Semi-urbaine,Secondaire,Moyenne,9.181610274042052,7.9715729949007486,100.0,10.31517270084589,6,8.019903333485374,0
17,F,Urbaine,Secondaire,Précaire,15.357734752692288,10.858769798112471,100.0,68.67294340564062,4,6.938842935177416,1
20,F,Urbaine,Université,Moyenne,11.116632727235897,11.974062491566158,63.90825728410392,19.68688138165338,1,10.0,0
21,F,Semi-urbaine,Secondaire,Moyenne,16.35826663537855,10.952186295257084,59.62058170468637,55.16672357882744,8,8.646495003425036,0
21,M,Rurale,Université,Précaire,16.586243551622726,12.018671537461561,96.93571671798037,63.09495957803014,5,8.10946443397839,0
22,M,Semi-urbaine,Secondaire,Précaire,11.756862105834768,24.888934497421296,100.0,43.516340117315096,3,5.6347878555638795,0
21,F,Urbaine,Université,Bonne,8.97465380235795,32.86648212639008,81.6286152271239,159.34190460106842,4,4.706713832665452,0
20,F,Urbaine,Université,Précaire,5.742306366799989,9.219996496200466,77.46706312414257,1.083651969118162,3,6.481063800024195,1
19,F,Rurale,Secondaire,Précaire,7.583888780919626,24.199911537895673,72.6956410914146,67.09524578922482,3,4.002350442186422,0
17,F,Rurale,Primaire,Moyenne,7.87849552530402,30.310426110928272,67.47982114234442,159.449644947836,4,6.356046019851641,0
20,M,Urbaine,Primaire,Moyenne,16.135408882384514,40.30058374834903,100.0,99.12362941205322,4,8.601907138602309,0
20,F,Urbaine,Université,Précaire,12.347473761680838,5.060047096710167,79.28057558793137,9.189693514087272,5,8.963579673138138,0
20,F,Urbaine,Université,Moyenne,13.168813572275964,34.48931859287495,89.52701135516469,19.78714904465241,3,6.315991463448548,0
17,M,Urbaine,Primaire,Précaire,5.338736973194623,30.354741287583447,57.612913871605166,9.464398693969498,6,10.0,1
17,F,Urbaine,Université,Précaire,8.406100712348216,23.886620033675662,100.0,45.978350126459745,4,9.546681104103284,0
22,F,Semi-urbaine,Secondaire,Précaire,14.661239329338862,17.093896791706076,93.81667341834473,62.272386358203555,6,6.940061151860981,0
19,M,Urbaine,Secondaire,Bonne,12.860322337147759,10.80732345725088,64.8296619962507,19.068421654841163,6,9.28284684939672,0
21,F,Rurale,Post-grad,Précaire,11.558384163943208,7.212621128164151,88.88543232225571,38.77283495708798,5,5.8410138643977065,0
20,M,Urbaine,Secondaire,Précaire,13.694527075800368,38.813670972220216,85.07115039291382,58.70784901657679,7,7.5078314386696094,1
20,F,Rurale,Secondaire,Moyenne,16.907393418407445,8.731142074935946,78.24767620235907,27.35199381568253,5,6.278866536420291,0
21,F,Semi-urbaine,Primaire,Bonne,11.336872609388848,11.697491644079362,41.456090171476816,96.21275179572028,6,4.576446161590038,0
18,F,Urbaine,Primaire,Moyenne,12.208109407974208,32.245316912666325,75.0950610737294,73.82188138533057,4,8.065262268754127,0
20,F,Urbaine,Secondaire,Moyenne,12.577790756193915,2.6861395076378183,89.53646718664183,3.3425553271848583,8,6.988195515358899,0
19,M,Urbaine,Primaire,Précaire,19.176328905821975,26.887149138736227,76.77152574164312,48.52748665113519,11,7.136566551877277,0
19,F,Urbaine,Université,Moyenne,5.701931206742923,19.52314956876724,81.67457444861562,13.415254627036411,6,6.945729534761714,1
19,F,Rurale,Secondaire,Moyenne,14.049669044366425,30.456243134300216,100.0,40.76780457351359,3,5.203797590400516,0
20,M,Semi-urbaine,Secondaire,Moyenne,11.65559325372281,14.970705612865684,83.83737983280571,157.1982082725741,4,10.0,0
19,F,Urbaine,Primaire,Moyenne,13.70031517855254,22.79300372501689,53.54800778758042,105.62386495204237,8,7.49747645945709,0
22,F,Urbaine,Secondaire,Moyenne,10.027882338015827,32.84554701342941,82.22724459024205,25.919071783986357,6,6.466068107632876,0
18,M,Urbaine,Université,Précaire,11.85310490742465,51.44052031331324,86.49091134342144,17.231239008088135,5,4.381579294931642,1
19,F,Rurale,Post-grad,Moyenne,14.134231738396485,18.120706127316275,72.61968014557141,13.355147100856257,6,9.80676106548731,0
19,F,Urbaine,Primaire,Précaire,20.0,17.27274772504836,96.02122893611512,38.0193868862533,4,8.83463645575339,0
22,M,Urbaine,Université,Moyenne,14.424108568206215,10.919795876437815,63.06656541218429,6.065939449347221,5,7.003018798356431,0
20,F,Rurale,Université,Bonne,9.455803205908474,23.11963786845543,82.93388351413633,39.84489497937968,14,4.431740934836316,1
22,M,Rurale,Université,Bonne,10.72872095393189,43.111169163688054,62.89361647984903,0.06672647896986358,4,10.0,0
17,M,Urbaine,Secondaire,Bonne,10.639757674848438,36.320975358824,80.56468423813696,19.566989397506944,6,6.270418836772991,0
20,M,Rurale,Primaire,Moyenne,6.613070482109955,34.37868850399363,95.6219479074292,12.418857490325106,2,5.656978310516603,1
21,F,Urbaine,Primaire,Moyenne,11.009729424895689,40.872244360125684,82.57480109178256,177.40162669793006,5,6.901754554754819,0
20,F,Urbaine,Université,Moyenne,14.198487245465234,17.908836547049727,81.69919738942458,64.95857477176396,5,7.750272144351127,0
22,M,Semi-urbaine,Secondaire,Moyenne,8.177303642769616,1.802217303548483,85.41655117802974,21.51248986990778,4,6.662734180616182,0
18,M,Rurale,Post-grad,Moyenne,15.145447953151777,16.446720091967336,86.16651203458794,4.872102290017204,3,1.0,1
22,F,Urbaine,Secondaire,Moyenne,13.463324463253015,39.03189145471523,95.40627881060155,36.366293154809824,6,7.499252051209457,0
24,M,Urbaine,Primaire,Moyenne,9.797300034086886,13.043653099606283,95.49723584657524,12.004814604408248,5,8.845163926922327,1
19,F,Urbaine,Université,Moyenne,11.575411087986458,40.73982795830809,100.0,38.43984504967292,7,5.217898965584741,0
19,F,Urbaine,Secondaire,Moyenne,16.7949654229231,25.065058284390858,87.51425478294067,90.20041529735991,8,10.0,0
22,F,Urbaine,Secondaire,Bonne,14.200643440517597,28.79255951606096,60.08913257334974,47.8286321681434,6,8.749741750618435,0
23,F,Urbaine,Université,Précaire,12.026350964694444,40.161639338592316,97.86922899436514,50.22720119674015,5,7.937550412227019,0
18,M,Urbaine,Post-grad,Moyenne,11.286950049117047,20.147342162670483,100.0,38.93855301712879,8,4.971823333634781,0
19,F,Rurale,Université,Bonne,12.229827211354978,57.11153654737801,100.0,131.04706387761382,9,7.5577368391161555,0
19,F,Rurale,Université,Moyenne,10.46470932617309,25.267675954181918,100.0,134.34087427041797,3,7.7098598467852995,0
17,F,Rurale,Université,Moyenne,5.6857514828429565,55.8844381422837,77.64552384609128,35.94614708724007,5,6.836153850306887,1
18,M,Urbaine,Post-grad,Précaire,18.12653373160419,29.622089423626075,87.80776041232876,18.246840910076667,2,8.782679293689595,0
17,F,Semi-urbaine,Secondaire,Moyenne,12.465974997598204,17.375533918871547,80.94059880189613,30.77108139051762,6,6.278538883511188,0
18,M,Rurale,Primaire,Bonne,13.194441795367611,37.4018062963622,78.9020961234526,10.324027189420033,9,6.45674404051206,1
19,M,Rurale,Secondaire,Moyenne,11.826276750369274,30.236733395400655,83.29771913745054,50.57738901073634,5,5.667257184590596,0
20,M,Rurale,Secondaire,Moyenne,9.794649597826236,9.475942530772672,100.0,34.66659345891524,7,6.097526508866178,1
23,F,Semi-urbaine,Université,Précaire,11.442226557153688,49.56365040135205,61.162430732330044,5.451722694086607,7,6.700019098440465,0
18,F,Urbaine,Université,Précaire,7.201815713417067,34.28543496446733,69.96181551415717,11.010379593184986,3,6.6277809704880735,1
21,F,Urbaine,Université,Bonne,18.831259494159916,52.541717488046224,100.0,32.66094706114919,5,6.537926128677203,0
19,F,Rurale,Primaire,Moyenne,8.296464004732812,29.643331451476882,100.0,109.27966994889779,5,8.848195881932456,0
19,M,Rurale,Université,Moyenne,8.904101148458462,15.049657669911554,75.10756437523574,41.78057141635772,4,10.0,0
21,F,Rurale,Secondaire,Précaire,10.679222386840799,30.50993507735498,100.0,57.21213503863905,5,4.4362956852408555,1
17,M,Urbaine,Université,Moyenne,15.864227174557133,30.341753710125808,99.63823124961627,20.702231590447205,4,9.958922866939531,0
20,F,Urbaine,Université,Bonne,12.043526997787962,17.667660620005357,80.98358295931612,42.36288891468574,8,8.348930848982196,0
20,F,Urbaine,Secondaire,Moyenne,8.291592611908612,19.577199693633048,48.471016420131015,29.654217682805317,7,5.2138427987900355,1
20,F,Semi-urbaine,Primaire,Précaire,15.76301508227202,24.238820297591847,59.97977284498441,53.81269248613435,6,6.340232229679634,0
20,F,Urbaine,Primaire,Moyenne,14.193001880356444,52.42593831582256,75.12734968585535,2.594966851241691,7,7.567975639425091,1
24,M,Urbaine,Université,Moyenne,13.615304871649357,5.100566077914024,96.39905472939742,33.99182966298536,10,3.6899662118554915,0
18,F,Urbaine,Post-grad,Moyenne,14.147202723512521,21.626978693301844,96.44650036821872,17.54832236155948,4,6.826511105509336,0
18,F,Urbaine,Université,Bonne,19.183085701747352,52.59764006103478,78.00326212139696,19.73998887002333,9,8.05109136038017,0
18,F,Semi-urbaine,Primaire,Moyenne,18.555284685108337,9.35055489057235,81.53088601956135,162.10393656486616,9,5.511257680390836,0
18,M,Rurale,Secondaire,Bonne,9.939853970990114,79.48058166470459,84.51277975087173,10.08713538101343,9,4.040289313961552,1
18,F,Rurale,Université,Moyenne,16.871654978433455,40.16553329429375,81.7189298057377,18.643501286546165,3,7.397287102774803,0
22,F,Urbaine,Université,Précaire,13.1495045692767,12.13855526461171,87.4545064550319,35.65653393516245,3,10.0,0
22,M,Rurale,Primaire,Moyenne,13.497287448413248,29.8310633967815,84.54938264877757,99.39855371622117,8,5.573535978750891,0
18,M,Urbaine,Primaire,Précaire,6.923187505070015,16.495307853042323,59.886592763620456,26.950117883752267,6,5.625909868089383,1
18,F,Rurale,Université,Bonne,11.488842703835411,15.29382085576855,81.88657650671095,68.10258631955693,9,6.599012469287047,0
20,F,Urbaine,Secondaire,Moyenne,9.561529228990306,31.119161756264553,84.66103250432646,97.02716320424081,2,10.0,1
18,M,Urbaine,Secondaire,Moyenne,14.484176444679928,3.991240877186907,99.84699018891267,18.554369288070728,6,3.6951908292144604,0
21,M,Rurale,Primaire,Moyenne,15.213241501208415,5.3659207864530405,72.53040802539573,24.94075066728075,2,8.539648262541213,0
20,M,Semi-urbaine,Secondaire,Précaire,5.776540946951066,31.821426809792907,88.05858027017356,22.046031373108114,9,6.05813360434732,1
17,M,Urbaine,Université,Moyenne,11.933895407987189,18.075797370012864,93.44259994482407,89.44492088248435,6,6.2305999822849,0
23,F,Rurale,Post-grad,Moyenne,15.365584514382757,36.40557086995937,82.77479231788269,2.268012903971282,1,4.979666560767516,0
23,F,Urbaine,Université,Précaire,11.439963113059665,26.08799119347449,58.67803171943133,18.43890092248867,3,6.502057683097677,0
18,F,Urbaine,Secondaire,Moyenne,14.187190935007093,15.596353991453945,100.0,56.87938657996982,4,5.037402473489499,0
19,F,Urbaine,Primaire,Précaire,13.053496402881253,37.85193435272143,96.20711848039905,41.67146536038872,4,5.915361828630266,0
20,M,Urbaine,Secondaire,Moyenne,13.024980695857879,30.2337746371279,88.43160070037023,28.660710376575594,6,2.069012013373973,1
20,F,Urbaine,Secondaire,Moyenne,11.186055065795108,76.72429890629722,85.60495601333716,38.82081231567443,8,3.532175206046051,0
21,F,Urbaine,Université,Précaire,8.350257587592871,18.55467360743156,58.27862650672553,11.006441621728674,5,7.673445963193,0
24,F,Urbaine,Secondaire,Bonne,8.635409557724918,9.630752226362548,96.61984953835113,28.168847001128754,11,9.524453507850685,0
